Importer M.49,Importer ISO3,Importer,Importer region,Year,Value (1000USD),Weight (1000kg)
654,SHN,Saint Helena,Sub-Saharan Africa,2003,13910.032,39768.628
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2003,67043.3778,203127.145
660,AIA,Anguilla,Latin America and the Caribbean,2003,10407.98,56405.778
662,LCA,Saint Lucia,Latin America and the Caribbean,2003,118402.685,356040.7194
666,SPM,Saint Pierre and Miquelon,Northern America,2003,4538.53,6564.759
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2003,69794.86063,330830.0621
674,SMR,San Marino,Europe,2003,37195.506,37725.363
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2003,20651.6643,84076.24315
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2003,9733958.104,27904876.57
686,SEN,Senegal,Sub-Saharan Africa,2003,1296187.469,5513930.306
690,SYC,Seychelles,Sub-Saharan Africa,2003,125529.357,220192.779
694,SLE,Sierra Leone,Sub-Saharan Africa,2003,91657.669,339831.536
699,IND,India,Central and Southern Asia,2003,48973313.95,187886058.4
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2003,26036690.27,123538695.3
703,SVK,Slovakia,Europe,2003,5058511.067,29276255.06
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2003,7298183.125,28228288.62
705,SVN,Slovenia,Europe,2003,3411559.543,11334109.81
706,SOM,Somalia,Sub-Saharan Africa,2003,100780.012,481496.274
710,ZAF,South Africa,Sub-Saharan Africa,2003,8499863.725,33711734.69
716,ZWE,Zimbabwe,Sub-Saharan Africa,2003,552908.0228,2906027.742
724,ESP,Spain,Europe,2003,53368092.96,216395395.5
732,ESH,Western Sahara,Northern Africa and Western Asia,2003,22.118,68.172
736,SDN,Former Sudan,,2003,824074.5337,3622930.473
740,SUR,Suriname,Latin America and the Caribbean,2003,144047.399,685819.549
748,SWZ,Eswatini,Sub-Saharan Africa,2003,345005.7308,1268055.063
752,SWE,Sweden,Europe,2003,17408232.93,60526454.61
757,CHE,Switzerland,Europe,2003,26025723.33,54671970.86
760,SYR,Syria,Northern Africa and Western Asia,2003,5763616.343,10581837.68
762,TJK,Tajikistan,Central and Southern Asia,2003,204129.686,1042630.165
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2003,22176210.86,76858393.24
768,TGO,Togo,Sub-Saharan Africa,2003,513225.9381,2557303.468
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2003,12519.593,103773.358
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2003,18394.38,57686.941
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2003,1512786.725,8967691.264
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2003,7322148.891,23785279.15
788,TUN,Tunisia,Northern Africa and Western Asia,2003,3120738.142,15283222.82
792,TUR,Turkey,Northern Africa and Western Asia,2003,22741633.51,101244815.3
795,TKM,Turkmenistan,Central and Southern Asia,2003,153979.011,625971.811
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2003,20314.746,72271.954
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2003,6015.53,28277.97
800,UGA,Uganda,Sub-Saharan Africa,2003,523228.1499,1696935.281
804,UKR,Ukraine,Europe,2003,10812169.2,96915056.47
807,MKD,North Macedonia,Europe,2003,816224.4768,3378206.308
818,EGY,Egypt,Northern Africa and Western Asia,2003,5440830.77,25808260.91
826,GBR,United Kingdom,Europe,2003,80392588.27,207925073.2
834,TZA,Tanzania,Sub-Saharan Africa,2003,986271.9566,3363001.883
837,,Bunkers,,2003,4904989.47,25483107.51
838,,Free Zones,,2003,350231.165,1490714.943
839,,Special Categories,,2003,5373705.572,21449749.12
842,USA,United States,Northern America,2003,261333757.7,937458406.3
854,BFA,Burkina Faso,Sub-Saharan Africa,2003,395908.6318,1762072.868
858,URY,Uruguay,Latin America and the Caribbean,2003,1173435.714,4815936.387
860,UZB,Uzbekistan,Central and Southern Asia,2003,339313.562,1454114.413
862,VEN,Venezuela,Latin America and the Caribbean,2003,1916241.014,7083882.223
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2003,15399.954,48147.438
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2003,68638.12494,312561.8016
887,YEM,Yemen,Northern Africa and Western Asia,2003,935579.761,3579325.525
891,SCG,Serbia and Montenegro,,2003,1162061.592,5003176.729
894,ZMB,Zambia,Sub-Saharan Africa,2003,406054.3012,1208563.229
899,,"Areas, nes",,2003,44498270.55,230058205.7
4,AFG,Afghanistan,Central and Southern Asia,2004,567920.133,2992711.092
8,ALB,Albania,Europe,2004,737397.9145,3181758.836
10,ATA,Antarctica,,2004,2313.724,4662.748
12,DZA,Algeria,Northern Africa and Western Asia,2004,5741733.99,18977313.75
16,ASM,American Samoa,Oceania (excl. Australia and New Zealand),2004,77574.154,106820.141
20,AND,Andorra,Europe,2004,273824.9305,1479833.947
24,AGO,Angola,Sub-Saharan Africa,2004,900384.066,2718098.324
28,ATG,Antigua and Barbuda,Latin America and the Caribbean,2004,106276.77,286581.188
31,AZE,Azerbaijan,Northern Africa and Western Asia,2004,1095242.213,8513440.258
32,ARG,Argentina,Latin America and the Caribbean,2004,3248776.863,16551810.92
36,AUS,Australia,Australia and New Zealand,2004,19240140.9,72243472.43
40,AUT,Austria,Europe,2004,22257792.02,67948936.84
44,BHS,Bahamas,Latin America and the Caribbean,2004,1307471.359,4272325.639
48,BHR,Bahrain,Northern Africa and Western Asia,2004,3774249.162,20069548.28
50,BGD,Bangladesh,Central and Southern Asia,2004,4658338.902,21418293.2
51,ARM,Armenia,Northern Africa and Western Asia,2004,696724.8725,2600031.562
52,BRB,Barbados,Latin America and the Caribbean,2004,346426.2934,1155854.097
56,BEL,Belgium,Europe,2004,69624811.44,195094543.1
60,BMU,Bermuda,Northern America,2004,97856.704,311798.496
64,BTN,Bhutan,Central and Southern Asia,2004,32222.863,133081.416
68,BOL,Bolivia,Latin America and the Caribbean,2004,408123.6357,1207374.553
70,BIH,Bosnia Herzegovina,Europe,2004,1612234.774,5240238.255
72,BWA,Botswana,Sub-Saharan Africa,2004,767172.0071,1968847.305
74,BVT,Bouvet Island,,2004,,
76,BRA,Brazil,Latin America and the Caribbean,2004,21071356.49,98132860.28
84,BLZ,Belize,Latin America and the Caribbean,2004,175712.9675,463273.5458
86,IOT,British Indian Ocean Territory,,2004,1606.309,1315.6
90,SLB,Solomon Islands,Oceania (excl. Australia and New Zealand),2004,38967.335,105747.503
92,VGB,British Virgin Islands,Latin America and the Caribbean,2004,2806615.912,13391605.33
96,BRN,Brunei Darussalam,Eastern and South-Eastern Asia (excl. China),2004,250938.5266,978056.9459
100,BGR,Bulgaria,Europe,2004,3740452.053,16559778.25
104,MMR,Myanmar,Eastern and South-Eastern Asia (excl. China),2004,1101799.245,2753798.849
108,BDI,Burundi,Sub-Saharan Africa,2004,89082.43372,260179.2574
112,BLR,Belarus,Europe,2004,7412011.205,40991523.53
116,KHM,Cambodia,Eastern and South-Eastern Asia (excl. China),2004,615103.1925,3529921.48
120,CMR,Cameroon,Sub-Saharan Africa,2004,936107.1246,3585937.801
124,CAN,Canada,Northern America,2004,46925414.05,138916681.2
132,CPV,Cabo Verde,Sub-Saharan Africa,2004,157588.8653,553681.8587
136,CYM,Cayman Islands,Latin America and the Caribbean,2004,317751.27,1295175.975
140,CAF,Central African Republic,Sub-Saharan Africa,2004,24696.602,80796.589
144,LKA,Sri Lanka,Central and Southern Asia,2004,3362977.368,11046334.41
148,TCD,Chad,Sub-Saharan Africa,2004,55081.025,139524.798
152,CHL,Chile,Latin America and the Caribbean,2004,7971763.955,30539830.46
156,CHN,China,China,2004,150376276.4,597824014.3
162,CXR,Christmas Islands,,2004,5071.123,78388.216
166,CCK,Cocos Islands,,2004,2346.181,8838.846
170,COL,Colombia,Latin America and the Caribbean,2004,3614786.316,10835010.34
174,COM,Comoros,Sub-Saharan Africa,2004,36530.924,125566.355
175,MYT,Mayotte,Sub-Saharan Africa,2004,84525.14395,198252.5411
178,COG,"Congo, Republic",Sub-Saharan Africa,2004,228004.554,703793.652
180,COD,"Congo, Democratic Republic",Sub-Saharan Africa,2004,515692.134,1269988.899
184,COK,Cook Islands,Oceania (excl. Australia and New Zealand),2004,13968.186,17718.728
188,CRI,Costa Rica,Latin America and the Caribbean,2004,1833795.693,4843324.141
191,HRV,Croatia,Europe,2004,4232493.461,15768545.1
192,CUB,Cuba,Latin America and the Caribbean,2004,2523748.535,7565322.519
196,CYP,Cyprus,Northern Africa and Western Asia,2004,4975924.31,28776010.31
203,CZE,Czech Republic,Europe,2004,12967983.77,41798445.15
204,BEN,Benin,Sub-Saharan Africa,2004,510749.9202,2074994.009
208,DNK,Denmark,Europe,2004,13907086.69,40999058.29
212,DMA,Dominica,Latin America and the Caribbean,2004,60884.78888,177518.792
214,DOM,Dominican Republic,Latin America and the Caribbean,2004,2307720.998,7484450.723
218,ECU,Ecuador,Latin America and the Caribbean,2004,2008798.49,5428519.012
222,SLV,El Salvador,Latin America and the Caribbean,2004,1638438.029,4655655.495
226,GNQ,Equatorial Guinea,Sub-Saharan Africa,2004,128504.916,437471.699
231,ETH,Ethiopia,Sub-Saharan Africa,2004,1042613.266,3155637.917
232,ERI,Eritrea,Sub-Saharan Africa,2004,84551.93,436828.901
233,EST,Estonia,Europe,2004,2617814.997,10187074.78
234,FRO,Faeroe Islands,Europe,2004,184945.176,584622.8913
238,FLK,Falkland Islands (Malvinas),Latin America and the Caribbean,2004,8604.18,17336.441
239,SGS,South Georgia and the South Sandwich Islands,,2004,164.971,5573.35
242,FJI,Fiji,Oceania (excl. Australia and New Zealand),2004,495307.8425,1202397.762
246,FIN,Finland,Europe,2004,13853572.04,57335222.83
251,FRA,France,Europe,2004,101300642.8,303083730.7
258,PYF,French Polynesia,Oceania (excl. Australia and New Zealand),2004,379604.571,722741.9639
260,ATF,French Southern Territories,,2004,5569.356,12267.812
262,DJI,Djibouti,Sub-Saharan Africa,2004,186550.207,378672.622
266,GAB,Gabon,Sub-Saharan Africa,2004,256368.2019,526978.9852
268,GEO,Georgia,Northern Africa and Western Asia,2004,849037.375,3948982.399
270,GMB,Gambia,Sub-Saharan Africa,2004,213112.2515,889132.6501
275,PSE,State of Palestine,Northern Africa and Western Asia,2004,21219.087,136432.138
276,DEU,Germany,Europe,2004,155735035.7,450023451.1
288,GHA,Ghana,Sub-Saharan Africa,2004,986710.567,4293709.405
292,GIB,Gibraltar,Europe,2004,2015796.573,8590899.001
296,KIR,Kiribati,Oceania (excl. Australia and New Zealand),2004,23252.13507,41493.85158
300,GRC,Greece,Europe,2004,14650037.78,39773549.05
304,GRL,Greenland,Northern America,2004,149636.3088,245763.7013
308,GRD,Grenada,Latin America and the Caribbean,2004,70851.55304,173440.5606
316,GUM,Guam,Oceania (excl. Australia and New Zealand),2004,381018.216,1175947.956
320,GTM,Guatemala,Latin America and the Caribbean,2004,2682121.235,8413225.606
324,GIN,Guinea,Sub-Saharan Africa,2004,394958.5046,1794746.474
328,GUY,Guyana,Latin America and the Caribbean,2004,264028.3128,1122807.306
332,HTI,Haiti,Latin America and the Caribbean,2004,417782.704,1544873.018
334,HMD,Heard Island and McDonald Islands,,2004,35.11,37.359
336,VAT,Holy See,Europe,2004,18008.198,30907.667
340,HND,Honduras,Latin America and the Caribbean,2004,1531845.695,3587387.513
344,HKG,"China, Hong Kong SAR",China,2004,38850361.96,576062089.1
348,HUN,Hungary,Europe,2004,9381648.569,30352818.65
352,ISL,Iceland,Europe,2004,977228.2119,3012938.071
360,IDN,Indonesia,Eastern and South-Eastern Asia (excl. China),2004,22859610.55,70383476.16
364,IRN,Iran,Central and Southern Asia,2004,13242368.65,39186064.44
368,IRQ,Iraq,Northern Africa and Western Asia,2004,3753049.853,10472203.68
372,IRL,Ireland,Europe,2004,10064481.89,32048217.79
376,ISR,Israel,Northern Africa and Western Asia,2004,16759797.33,51831980.39
381,ITA,Italy,Europe,2004,111684210.2,305874438.3
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,2004,2095656.815,7511437.342
388,JAM,Jamaica,Latin America and the Caribbean,2004,1582339.978,5460011.048
392,JPN,Japan,Eastern and South-Eastern Asia (excl. China),2004,180593756.6,775073147.9
398,KAZ,Kazakhstan,Central and Southern Asia,2004,3045073.402,32442253.54
400,JOR,Jordan,Northern Africa and Western Asia,2004,4139423.527,12657277.76
404,KEN,Kenya,Sub-Saharan Africa,2004,3147135.265,9236954.446
408,PRK,"Korea, Democratic People’s Republic",Eastern and South-Eastern Asia (excl. China),2004,1222739.862,4535816.166
410,KOR,"Korea, Republic",Eastern and South-Eastern Asia (excl. China),2004,92536333.66,373124722.6
414,KWT,Kuwait,Northern Africa and Western Asia,2004,1945517.244,6093537.197
417,KGZ,Kyrgyzstan,Central and Southern Asia,2004,401454.3732,3344144.314
418,LAO,Lao PDR,Eastern and South-Eastern Asia (excl. China),2004,251403.748,827471.903
422,LBN,Lebanon,Northern Africa and Western Asia,2004,4118962.273,12947120.38
426,LSO,Lesotho,Sub-Saharan Africa,2004,26135.866,39307.378
428,LVA,Latvia,Europe,2004,2356194.708,9335717.923
430,LBR,Liberia,Sub-Saharan Africa,2004,168118.832,623093.339
434,LBY,Libya,Northern Africa and Western Asia,2004,1607951.446,7183917.422
440,LTU,Lithuania,Europe,2004,4279077.726,18154092.32
442,LUX,Luxembourg,Europe,2004,5426372.288,16578942.15
446,MAC,"China, Macao SAR",China,2004,719268.1763,61193005.76
450,MDG,Madagascar,Sub-Saharan Africa,2004,719106.889,2316973.286
454,MWI,Malawi,Sub-Saharan Africa,2004,346309.0928,955354.3501
458,MYS,Malaysia,Eastern and South-Eastern Asia (excl. China),2004,20486923.34,71228382.43
462,MDV,Maldives,Central and Southern Asia,2004,264409.6435,1123091.702
466,MLI,Mali,Sub-Saharan Africa,2004,636338.3598,2148020.06
470,MLT,Malta,Europe,2004,979328.3193,3270029.919
473,,"Latin American Integration Association, nes",,2004,5175093.305,19886613.34
478,MRT,Mauritania,Sub-Saharan Africa,2004,406661.6089,2155599.853
480,MUS,Mauritius,Sub-Saharan Africa,2004,1340806.227,3914171.185
484,MEX,Mexico,Latin America and the Caribbean,2004,30328054.65,847388850.7
490,,"Other Asia, nes",,2004,101769523.1,399539992.2
496,MNG,Mongolia,Eastern and South-Eastern Asia (excl. China),2004,393393.7912,1268975.212
498,MDA,Moldova,Europe,2004,901085.2037,4649772.841
500,MSR,Montserrat,Latin America and the Caribbean,2004,10629.09118,54070.75125
504,MAR,Morocco,Northern Africa and Western Asia,2004,6589717.31,28845147.73
508,MOZ,Mozambique,Sub-Saharan Africa,2004,967653.1989,4438348.524
512,OMN,Oman,Northern Africa and Western Asia,2004,1920970.505,4068119.855
516,NAM,Namibia,Sub-Saharan Africa,2004,433605.742,1157231.587
520,NRU,Nauru,Oceania (excl. Australia and New Zealand),2004,2415.536,2825.626
524,NPL,Nepal,Central and Southern Asia,2004,522816.253,2471080.413
527,,"Oceania, nes",,2004,347144.162,1302653.064
528,NLD,Netherlands,Europe,2004,88652224.98,318829816.1
530,ANT,Netherlands Antilles,,2004,1589297.76,7816332.25
533,ABW,Aruba,Latin America and the Caribbean,2004,1826672.115,7942544.599
536,,Neutral Zone,,2004,6828.89,10361.331
540,NCL,New Caledonia,Oceania (excl. Australia and New Zealand),2004,367546.8476,1251525.595
548,VUT,Vanuatu,Oceania (excl. Australia and New Zealand),2004,21073.307,59079.117
554,NZL,New Zealand,Australia and New Zealand,2004,4600667.548,13945436.85
558,NIC,Nicaragua,Latin America and the Caribbean,2004,811385.1052,2495376.823
562,NER,Niger,Sub-Saharan Africa,2004,294437.3217,1060444.066
566,NGA,Nigeria,Sub-Saharan Africa,2004,4354143.045,16279782.75
568,,"Other Europe, nes",,2004,28693581.93,106602637.1
570,NIU,Niue,Oceania (excl. Australia and New Zealand),2004,2849.74,6946.535
574,NFK,Norfolk Islands,Australia and New Zealand,2004,3961.215,4562.013
577,,"Other Africa, nes",,2004,5122184.482,19383795.46
579,NOR,Norway,Europe,2004,8871549.558,22677967.63
580,MNP,Northern Mariana Islands,Oceania (excl. Australia and New Zealand),2004,72047.402,176484.891
581,UMI,United States Minor Outlying Islands,,2004,3848.424,3043.701
583,FSM,Micronesia,Oceania (excl. Australia and New Zealand),2004,50365.16737,127353.216
584,MHL,Marshall Islands,Oceania (excl. Australia and New Zealand),2004,14435.89,51759.581
585,PLW,Palau,Oceania (excl. Australia and New Zealand),2004,8416.169,106172.94
586,PAK,Pakistan,Central and Southern Asia,2004,7818551.706,28854061.1
591,PAN,Panama,Latin America and the Caribbean,2004,3065215.954,12300701.59
598,PNG,Papua New Guinea,Oceania (excl. Australia and New Zealand),2004,627342.8698,1984615.081
600,PRY,Paraguay,Latin America and the Caribbean,2004,681910.1731,2671518.502
604,PER,Peru,Latin America and the Caribbean,2004,3524893.472,13015522.12
608,PHL,Philippines,Eastern and South-Eastern Asia (excl. China),2004,11427750.6,51384870.11
612,PCN,Pitcairn,Oceania (excl. Australia and New Zealand),2004,1945.649,2105.169
616,POL,Poland,Europe,2004,19818626.06,71672716.26
620,PRT,Portugal,Europe,2004,17366161.82,46770302.9
624,GNB,Guinea-Bissau,Sub-Saharan Africa,2004,41520.46493,194846.3265
626,TLS,Timor-Leste,Eastern and South-Eastern Asia (excl. China),2004,58563.7183,127037.2468
634,QAT,Qatar,Northern Africa and Western Asia,2004,761798.9945,3675741.762
637,,"North America and Central America, nes",,2004,23450387.78,88898983.98
642,ROU,Romania,Europe,2004,7979382.635,35091478.86
643,RUS,Russian Federation,Europe,2004,17933492.49,87327431.8
646,RWA,Rwanda,Sub-Saharan Africa,2004,138413.1993,398420.8953
654,SHN,Saint Helena,Sub-Saharan Africa,2004,10735.66,25015.167
659,KNA,Saint Kitts and Nevis,Latin America and the Caribbean,2004,81062.03496,215223.3984
660,AIA,Anguilla,Latin America and the Caribbean,2004,8492.519,56080.004
662,LCA,Saint Lucia,Latin America and the Caribbean,2004,164911.3484,539631.0333
666,SPM,Saint Pierre and Miquelon,Northern America,2004,5833.32,6081.064
670,VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,2004,90161.37816,337461.7053
674,SMR,San Marino,Europe,2004,49057.134,45173.614
678,STP,Sao Tome and Principe,Sub-Saharan Africa,2004,25789.46991,95989.07595
682,SAU,Saudi Arabia,Northern Africa and Western Asia,2004,11522504.07,29535613.9
686,SEN,Senegal,Sub-Saharan Africa,2004,1572295.326,5374256.968
690,SYC,Seychelles,Sub-Saharan Africa,2004,135536.024,275102.036
694,SLE,Sierra Leone,Sub-Saharan Africa,2004,132195.756,640943.474
699,IND,India,Central and Southern Asia,2004,62586797.52,207951481.2
702,SGP,Singapore,Eastern and South-Eastern Asia (excl. China),2004,36258206.74,125075258.6
703,SVK,Slovakia,Europe,2004,7020757.788,32865933.53
704,VNM,Vietnam,Eastern and South-Eastern Asia (excl. China),2004,11743940.45,31435225.04
705,SVN,Slovenia,Europe,2004,4496795.134,13248694.81
706,SOM,Somalia,Sub-Saharan Africa,2004,165870.241,703970.564
710,ZAF,South Africa,Sub-Saharan Africa,2004,13212223.03,45596453.08
716,ZWE,Zimbabwe,Sub-Saharan Africa,2004,985319.0404,2367899.343
724,ESP,Spain,Europe,2004,67388468.14,221484871.5
732,ESH,Western Sahara,Northern Africa and Western Asia,2004,129.829,657.052
736,SDN,Former Sudan,,2004,1199019.026,4769750.861
740,SUR,Suriname,Latin America and the Caribbean,2004,143681.411,651847.005
748,SWZ,Eswatini,Sub-Saharan Africa,2004,435285.7235,1429545.752
752,SWE,Sweden,Europe,2004,22796361.16,62202386.99
757,CHE,Switzerland,Europe,2004,31761216.06,66220220.29
760,SYR,Syria,Northern Africa and Western Asia,2004,8182429.714,12258592.22
762,TJK,Tajikistan,Central and Southern Asia,2004,285084.386,1342704.415
764,THA,Thailand,Eastern and South-Eastern Asia (excl. China),2004,31288577.33,86927874.2
768,TGO,Togo,Sub-Saharan Africa,2004,640124.349,2489786.844
772,TKL,Tokelau,Oceania (excl. Australia and New Zealand),2004,13391.644,10214.966
776,TON,Tonga,Oceania (excl. Australia and New Zealand),2004,25212.35,51559.399
780,TTO,Trinidad and Tobago,Latin America and the Caribbean,2004,1748809.045,8076370.27
784,ARE,United Arab Emirates,Northern Africa and Western Asia,2004,9757703.159,26276668.41
788,TUN,Tunisia,Northern Africa and Western Asia,2004,3889973.558,14666507
792,TUR,Turkey,Northern Africa and Western Asia,2004,31187359.73,104561277.2
795,TKM,Turkmenistan,Central and Southern Asia,2004,188233.791,612037.35
796,TCA,Turks and Caicos Islands,Latin America and the Caribbean,2004,25211.503,117033.109
798,TUV,Tuvalu,Oceania (excl. Australia and New Zealand),2004,2704.209,7305.122
800,UGA,Uganda,Sub-Saharan Africa,2004,692052.309,1914381.486
804,UKR,Ukraine,Europe,2004,13065088.87,94132360.46
807,MKD,North Macedonia,Europe,2004,1231682.161,3821356.064
818,EGY,Egypt,Northern Africa and Western Asia,2004,6872016.231,29667946.44
826,GBR,United Kingdom,Europe,2004,96563561.46,226833782.1
834,TZA,Tanzania,Sub-Saharan Africa,2004,1145843.027,3396894.949
837,,Bunkers,,2004,5610822.059,25204687.24
838,,Free Zones,,2004,355017.354,1698336.833
839,,Special Categories,,2004,7239801.23,27543297.42
842,USA,United States,Northern America,2004,350159247.7,1045928608
854,BFA,Burkina Faso,Sub-Saharan Africa,2004,391998.339,1461093.167
858,URY,Uruguay,Latin America and the Caribbean,2004,1580916.949,5562747.219
860,UZB,Uzbekistan,Central and Southern Asia,2004,548761.951,3423677.538
862,VEN,Venezuela,Latin America and the Caribbean,2004,3019861.626,8560921.324
876,WLF,Wallis and Futuna Islands,Oceania (excl. Australia and New Zealand),2004,8225.433,17032.554
882,WSM,Samoa,Oceania (excl. Australia and New Zealand),2004,88540.61096,234726.5128
887,YEM,Yemen,Northern Africa and Western Asia,2004,2297107.996,9026965.127
891,SCG,Serbia and Montenegro,,2004,3162789.033,10990829.25
894,ZMB,Zambia,Sub-Saharan Africa,2004,540844.7463,1658489.868
899,,"Areas, nes",,2004,53464875.94,241247350.2
